nombre,x,y,z
DME-2670,809252.7,9156329.381,2670
DME-2670,809257.117,9156275.055,2670
DME-2670,809252.335,9156265.789,2670
DME-2670,809247.283,9156259.05,2670
DME-2670,809244.798,9156251.813,2670
DME-2670,809240.705,9156238.981,2670
DME-2670,809238.535,9156226.909,2670
DME-2670,809238.772,9156217.745,2670
DME-2670,809238.197,9156208.502,2670
DME-2670,809237.262,9156203.618,2670
DME-2670,809236.116,9156196.845,2670
DME-2670,809233.464,9156192.808,2670
DME-2670,809231.522,9156193.065,2670
DME-2670,809225.667,9156197.372,2670
DME-2670,809211.821,9156207.377,2670
DME-2670,809209.715,9156206.338,2670
DME-2670,809205.256,9156198.576,2670
DME-2670,809206.18,9156193.74,2670
DME-2670,809215.563,9156183.869,2670
DME-2670,809223.115,9156173.08,2670
DME-2670,809224.018,9156167.638,2670
DME-2670,809225.916,9156162.653,2670
DME-2670,809232.022,9156152.319,2670
DME-2670,809238.271,9156144.393,2670
DME-2670,809241.35,9156135.99,2670
DME-2670,809250.297,9156115.618,2670
DME-2670,809253.513,9156104.249,2670
DME-2670,809254.972,9156100.476,2670
DME-2670,809261.517,9156089.168,2670
DME-2670,809262.725,9156084.639,2670
DME-2670,809270.918,9156079.381,2670
DME-2670,809289.72,9156062.681,2670
DME-2660,809320.966,9156067.972,2660
DME-2660,809328.058,9156086.488,2660
DME-2660,809323.949,9156099.625,2660
DME-2660,809313.31,9156112.689,2660
DME-2660,809300.941,9156133.623,2660
DME-2660,809289.753,9156181.313,2660
DME-2660,809286.135,9156217.506,2660
DME-2660,809285.881,9156235.793,2660
DME-2660,809282.538,9156261.197,2660
DME-2660,809281.291,9156258.82,2660
DME-2660,809280.661,9156252.822,2660
DME-2660,809279.894,9156241.934,2660
DME-2660,809279.526,9156233.025,2660
DME-2660,809276.695,9156224.298,2660
DME-2660,809274.427,9156214.978,2660
DME-2660,809273.317,9156206.476,2660
DME-2660,809272.97,9156197.407,2660
DME-2660,809272.764,9156191.419,2660
DME-2660,809272.992,9156181.394,2660
DME-2660,809273.722,9156173.421,2660
DME-2660,809275.677,9156164.252,2660
DME-2660,809276.542,9156156.886,2660
DME-2660,809275.761,9156148.83,2660
DME-2660,809273.97,9156146.619,2660
DME-2660,809272.165,9156144.704,2660
DME-2660,809268.498,9156137.782,2660
DME-2660,809263.391,9156133.19,2660
DME-2660,809256.927,9156130.29,2660
DME-2660,809256.719,9156128.468,2660
DME-2660,809263.18,9156120.604,2660
DME-2660,809269.496,9156113.461,2660
DME-2660,809275.12,9156106.521,2660
DME-2660,809280.525,9156098.025,2660
DME-2660,809289.249,9156089.229,2660
DME-2660,809302.401,9156078.279,2660
DME-2660,809311.126,9156072.185,2660
DME-2660,809320.966,9156067.972,2660
DME-2820,808791.575,9156683.917,2820
DME-2820,808800.379,9156687.184,2820
DME-2820,808807.532,9156690.771,2820
DME-2820,808813.652,9156696.098,2820
DME-2820,808822.253,9156707.991,2820
DME-2820,808829.893,9156719.738,2820
DME-2820,808831.601,9156727.821,2820
DME-2820,808831.743,9156755.661,2820
DME-2820,808832.189,9156770.378,2820
DME-2820,808833.135,9156786.604,2820
DME-2820,808834.798,9156804.215,2820
DME-2820,808837.386,9156823.039,2820
DME-2820,808841.088,9156842.845,2820
DME-2820,808846.031,9156863.335,2820
DME-2820,808852.285,9156884.228,2820
DME-2820,808867.431,9156924.616,2820
DME-2820,808870.719,9156932.406,2820
DME-2820,808866.687,9156932.422,2820
DME-2820,808855.944,9156933.596,2820
DME-2820,808847.102,9156935.019,2820
DME-2820,808843.974,9156936.157,2820
DME-2820,808839.535,9156936.17,2820
DME-2820,808835.802,9156937.609,2820
DME-2820,808828.163,9156937.832,2820
DME-2820,808818.561,9156936.197,2820
DME-2820,808814.792,9156933.733,2820
DME-2820,808811.976,9156934.277,2820
DME-2820,808804.159,9156932.884,2820
DME-2820,808800.447,9156931.454,2820
DME-2820,808793.364,9156927.35,2820
DME-2820,808786.97,9156921.361,2820
DME-2820,808780.602,9156914.079,2820
DME-2820,808775.025,9156905.868,2820
DME-2820,808772.703,9156901.281,2820
DME-2820,808771.064,9156897.657,2820
DME-2820,808769.907,9156895.155,2820
DME-2820,808768.288,9156891.455,2820
DME-2820,808767.319,9156889.545,2820
DME-2820,808766.326,9156886.305,2820
DME-2820,808765.431,9156884.093,2820
DME-2820,808764.809,9156882.865,2820
DME-2820,808762.574,9156878.926,2820
DME-2820,808760.749,9156875.645,2820
DME-2820,808759.124,9156871.932,2820
DME-2820,808758.1,9156870.165,2820
DME-2820,808757.624,9156868.585,2820
DME-2820,808754.879,9156863.43,2820
DME-2820,808751.628,9156856.396,2820
DME-2820,808749.245,9156851.641,2820
DME-2820,808748.545,9156849.571,2820
DME-2820,808746.897,9156846.023,2820
DME-2820,808745.648,9156842.895,2820
DME-2820,808744.438,9156839.232,2820
DME-2820,808741.586,9156832.209,2820
DME-2820,808738.244,9156825.367,2820
DME-2820,808735.039,9156819.415,2820
DME-2820,808733.496,9156815.977,2820
DME-2820,808732.875,9156814.649,2820
DME-2820,808733.976,9156811.749,2820
DME-2820,808736.274,9156808.232,2820
DME-2820,808737.587,9156806.327,2820
DME-2820,808740.792,9156803.702,2820
DME-2820,808740.654,9156803.282,2820
DME-2820,808740.369,9156802.416,2820
DME-2820,808741.959,9156798.12,2820
DME-2820,808745.27,9156794.867,2820
DME-2820,808749.11,9156792.232,2820
DME-2820,808751.362,9156790.357,2820
DME-2820,808755.774,9156787.537,2820
DME-2820,808761.173,9156783.874,2820
DME-2820,808765.881,9156781.106,2820
DME-2820,808774.709,9156774.553,2820
DME-2820,808780.204,9156770.687,2820
DME-2820,808784.601,9156767.36,2820
DME-2820,808789.113,9156763.968,2820
DME-2820,808797.085,9156757.745,2820
DME-2820,808802.915,9156753.125,2820
DME-2820,808804.52,9156751.922,2820
DME-2820,808806.932,9156748.627,2820
DME-2820,808810.443,9156743.062,2820
DME-2820,808811.852,9156739.906,2820
DME-2820,808814.76,9156734.23,2820
DME-2820,808816.149,9156730.946,2820
DME-2820,808816.439,9156725.687,2820
DME-2820,808816.689,9156722.633,2820
DME-2820,808817.276,9156719.298,2820
DME-2820,808817.597,9156715.978,2820
DME-2820,808817.168,9156713.061,2820
DME-2820,808816.09,9156710.266,2820
DME-2820,808816.023,9156709.62,2820
DME-2820,808815.792,9156707.38,2820
DME-2820,808814.733,9156704.254,2820
DME-2820,808813.839,9156701.289,2820
DME-2820,808809.758,9156696.768,2820
DME-2820,808804.523,9156693.382,2820
DME-2820,808801.782,9156691.265,2820
DME-2820,808799.892,9156689.212,2820
DME-2820,808796.881,9156687.706,2820
DME-2820,808794.749,9156685.745,2820
DME-2820,808792.072,9156684.343,2820
DME-2820,808791.575,9156683.917,2820
