nombre,x,y,z
ruta04,808256.0851,9156623.728,2828.0926
ruta04,808226.773,9156657.11,2828.2719
ruta04,808201.7857,9156685.448,2828.0876
ruta04,808152.2102,9156721.556,2828.1241
ruta04,808081.3948,9156766.819,2827.978
ruta04,808023.3533,9156799.264,2827.4452
ruta04,807985.2053,9156830.311,2824.088
ruta04,807958.7886,9156859.617,2821.2981
ruta04,807941.3245,9156884.976,2819.2041
ruta04,807932.8594,9156913.231,2817.7426
ruta04,807931.1966,9156930.304,2814.7335
ruta04,807922.7715,9156975.442,2812.8051
ruta04,807910.4097,9157026.805,2813.4191
ruta04,807902.4233,9157086.181,2818.1134
ruta04,807896.9956,9157162.911,2820.1703
ruta04,807885.0863,9157242.958,2820.1173
ruta04,807886.7766,9157302.563,2824.3631
ruta04,807883.8458,9157343.33,2827.6194
ruta04,807875.5061,9157390.099,2830.508
ruta04,807857.6776,9157426.228,2835.2196
ruta04,807840.0933,9157459.428,2836.3196
ruta04,807839.9739,9157523.667,2829.4007
ruta04,807866.9955,9157598.041,2837.5643
ruta05,807580.9139,9157475.464,2838.4485
ruta05,807578.1501,9157450.895,2842.9736
ruta05,807600.2104,9157412.808,2850.5775
ruta05,807643.9298,9157356.279,2855.1378
ruta05,807672.0064,9157312.98,2859.2765
ruta05,807706.5007,9157288.524,2859.9546
ruta05,807751.7065,9157257.872,2860.5843
ruta05,807782.5897,9157230.517,2863.8764
ruta05,807799.3302,9157186.738,2866.2309
ruta05,807793.7855,9157160.79,2870.7081
ruta05,807783.185,9157116.065,2873.5256
ruta05,807780.1606,9157078.529,2876.635
ruta05,807783.689,9157031.924,2879.6296
ruta05,807785.1878,9156988.447,2883.2254
ruta05,807789.7244,9156941.338,2884.0086
ruta05,807795.7729,9156915.843,2882.3105
ruta05,807807.3665,9156887.124,2879.6172
ruta05,807825.785,9156857.283,2878.5555
ruta05,807842.6713,9156837.381,2877.6007
ruta05,807876.7445,9156812.648,2876.743
ruta05,807904.2161,9156791.738,2874.8595
ruta05,807984.9219,9156738.206,2872.6832
ruta05,808031.6656,9156706.384,2870.0992
ruta05,808091.2954,9156678.351,2867.3156
ruta05,808148.8002,9156645.924,2865.6793
ruta05,808174.825,9156619.911,2864.0265
ruta05,808198.7517,9156589.234,2862.8499
ruta05,808209.8236,9156565.361,2862.5535
ruta05,808225.7987,9156555.875,2861.9527
ruta05,808252.8456,9156555.559,2860.6398
ruta05,808301.7547,9156567.502,2858.4854
ruta05,808336.1609,9156578.881,2855.9219
ruta05,808358.0488,9156596.6,2852.7763
ruta05,808397.4136,9156618.953,2882.3105
ruta06,807807.3665,9156887.124,2884.4469
ruta06,807788.95,9156909.26,2887.8415
ruta06,807769.0039,9156943.393,2891.7117
ruta06,807747.4201,9156974.901,2895.6301
ruta06,807718.0594,9157006.641,2899.1833
ruta06,807698.8698,9157037.504,2903.0109
ruta06,807685.9447,9157076.102,2907.357
ruta06,807680.3603,9157122.994,2912.6218
ruta06,807668.0087,9157175.701,2917.3297
ruta06,807614.6716,9157197.436,2922.4855
ruta06,807562.5653,9157224.503,2928.6248
ruta06,807496.5093,9157259.772,2931.7767
ruta06,807459.05,9157288.239,2931.7748
ruta06,807406.9437,9157332.53,2931.8107
ruta06,807363.8637,9157366.979,2820.1703
ruta07,807885.0863,9157242.958,2819.8728
ruta07,807852.0649,9157291.583,2819.4927
ruta07,807819.1147,9157358.886,2819.7072
ruta07,807748.5726,9157422.7,2819.7824
ruta07,807682.3656,9157457.758,2859.9924
ruta08,807515.804,9157569.088,2860.1105
ruta08,807561.3598,9157658.894,2859.7277
ruta08,807603.1192,9157690.516,2855.1627
ruta08,807718.9068,9157724.035,2852.8492
ruta08,807747.3402,9157711.085,2850.2985
ruta08,807754.0347,9157681.098,2848.2097
ruta08,807736.6786,9157658.297,2845.722
ruta08,807701.4707,9157628.805,2843.3187
ruta08,807658.0612,9157605.199,2841.8753
ruta08,807635.2504,9157592.063,2840.0146
ruta08,807614.4232,9157565.05,2838.6029
ruta08,807599.2616,9157519.082,2837.5643
ruta08,807580.9139,9157475.464,2832.3786
ruta08,807619.6966,9157440.483,2827.7266
ruta08,807680.218,9157396.58,2827.835
ruta08,807708.0927,9157362.996,2826.2418
ruta08,807741.4428,9157353.294,2819.7117
ruta08,807813.4766,9157320.615,2819.8728
ruta08,807852.0649,9157291.583,0
ruta09,809352.7151,9156969.052,0
ruta09,809324.5192,9156963.05,0
ruta09,809300.7615,9156957.048,0
ruta09,809272.5655,9156965.138,0
ruta09,809242.8031,9156965.66,0
ruta09,809187.8304,9156967.192,0
ruta09,809133.0049,9156967.714,0
ruta09,809108.2331,9156943.467,0
ruta09,809103.7139,9156925.741,2835.535
