nombre,x,y,z
STOCK-5-2830,808640.741,9156738.973,2830
STOCK-5-2830,808640.809,9156739.189,2830
STOCK-5-2830,808641.695,9156740.963,2830
STOCK-5-2830,808641.722,9156741.017,2830
STOCK-5-2830,808642.552,9156742.589,2830
STOCK-5-2830,808642.578,9156742.639,2830
STOCK-5-2830,808642.73,9156742.953,2830
STOCK-5-2830,808642.795,9156743.087,2830
STOCK-5-2830,808642.839,9156743.181,2830
STOCK-5-2830,808642.891,9156743.289,2830
STOCK-5-2830,808643.809,9156744.791,2830
STOCK-5-2830,808643.842,9156744.845,2830
STOCK-5-2830,808644.729,9156746.385,2830
STOCK-5-2830,808644.762,9156746.442,2830
STOCK-5-2830,808645.375,9156748.101,2830
STOCK-5-2830,808645.383,9156748.124,2830
STOCK-5-2830,808645.398,9156748.163,2830
STOCK-5-2830,808645.8,9156749.876,2830
STOCK-5-2830,808645.806,9156749.902,2830
STOCK-5-2830,808646.18,9156751.68,2830
STOCK-5-2830,808646.184,9156751.698,2830
STOCK-5-2830,808646.605,9156753.451,2830
STOCK-5-2830,808646.184,9156754.37,2830
STOCK-5-2830,808646.337,9156756.208,2830
STOCK-5-2830,808646.294,9156756.576,2830
STOCK-5-2840,808631.694,9156759.778,2840
STOCK-5-2840,808631.759,9156760.136,2840
STOCK-5-2840,808632.019,9156761.94,2840
STOCK-5-2840,808632.223,9156763.652,2840
STOCK-5-2840,808632.394,9156764,2840
STOCK-5-2840,808632.369,9156764.388,2840
STOCK-5-2840,808632.356,9156764.729,2840
STOCK-5-2840,808632.108,9156766.406,2840
STOCK-5-2840,808632.171,9156766.733,2840
STOCK-5-2840,808632.302,9156768.496,2840
STOCK-5-2840,808632.83,9156770.132,2840
STOCK-5-2840,808632.922,9156770.511,2840
STOCK-5-2840,808632.906,9156770.874,2840
STOCK-5-2840,808633.352,9156772.598,2840
STOCK-5-2840,808633.876,9156774.358,2840
STOCK-5-2840,808633.931,9156774.776,2840
STOCK-5-2840,808634.387,9156776.502,2840
STOCK-5-2840,808635.529,9156778.202,2840
STOCK-5-2840,808635.734,9156778.654,2840
STOCK-5-2840,808635.863,9156779.529,2840
STOCK-5-2840,808635.835,9156779.994,2840
STOCK-5-2840,808635.89,9156781.594,2840
STOCK-5-2840,808636.056,9156783.119,2840
STOCK-5-2840,808636.052,9156783.603,2840
STOCK-5-2840,808636.391,9156785.232,2840
STOCK-5-2840,808636.363,9156785.708,2840
STOCK-5-2840,808636.473,9156786.179,2840
STOCK-5-2840,808636.665,9156787.824,2840
STOCK-5-2840,808636.858,9156789.561,2840
STOCK-5-2840,808636.66,9156790.031,2840
STOCK-5-2840,808636.633,9156790.512,2840
STOCK-5-2840,808637.946,9156792.477,2840
STOCK-5-2840,808638.096,9156802.012,2840
STOCK-5-2840,808643.458,9156806.769,2840
STOCK-5-2840,808643.999,9156807.615,2840
STOCK-5-2840,808644.841,9156808.645,2840
STOCK-5-2840,808645.513,9156809.391,2840
STOCK-5-2840,808646.303,9156810.055,2840
STOCK-5-2840,808647.38,9156810.832,2840
STOCK-5-2840,808648.19,9156811.823,2840
STOCK-5-2840,808648.939,9156812.584,2840
STOCK-5-2840,808649.996,9156813.501,2840
STOCK-5-2840,808650.77,9156814.599,2840
STOCK-5-2840,808651.627,9156815.579,2840
STOCK-5-2840,808654.8,9156819.624,2840
STOCK-5-2840,808655.408,9156820.214,2840
STOCK-5-2840,808655.847,9156820.978,2840
STOCK-5-2840,808656.313,9156821.695,2840
STOCK-5-2840,808657.488,9156822.633,2840
STOCK-5-2840,808657.896,9156823.295,2840
STOCK-5-2840,808658.581,9156824.627,2840
STOCK-5-2840,808659.343,9156825.88,2840
STOCK-5-2840,808659.859,9156826.578,2840
STOCK-5-2840,808660.778,9156827.632,2840
STOCK-5-2840,808661.524,9156828.798,2840
STOCK-5-2840,808662.955,9156831.354,2840
STOCK-5-2840,808663.377,9156832.001,2840
STOCK-5-2840,808663.882,9156832.626,2840
STOCK-5-2840,808664.319,9156833.269,2840
STOCK-5-2840,808671.196,9156844.175,2840
STOCK-5-2840,808671.395,9156844.439,2840
STOCK-5-2840,808673.162,9156845.864,2840
STOCK-5-2840,808673.209,9156845.919,2840
STOCK-5-2840,808673.505,9156846.807,2840
STOCK-5-2840,808673.885,9156847.369,2840
STOCK-5-2840,808674.174,9156847.65,2840
STOCK-5-2840,808675.628,9156849.261,2840
STOCK-5-2840,808677.09,9156850.517,2840
STOCK-5-2840,808677.712,9156851.858,2840
STOCK-5-2840,808678.037,9156853.362,2840
STOCK-5-2840,808682.773,9156853.474,2840
STOCK-5-2840,808683.736,9156855.836,2840
STOCK-5-2840,808685.331,9156858.274,2840
STOCK-5-2840,808687.349,9156862.507,2840
STOCK-5-2840,808689.061,9156865.05,2840
STOCK-5-2840,808690.249,9156867.836,2840
STOCK-5-2840,808691.795,9156870.581,2840
STOCK-5-2840,808693.612,9156874.258,2840
STOCK-5-2840,808695.715,9156878.66,2840
STOCK-5-2840,808696.736,9156881.479,2840
STOCK-5-2840,808697.692,9156883.543,2840
STOCK-5-2840,808698.657,9156887.147,2840
STOCK-5-2840,808699.786,9156889.833,2840
STOCK-5-2840,808700.889,9156893.02,2840
STOCK-5-2840,808702.688,9156897.046,2840
STOCK-5-2840,808704.431,9156899.538,2840
STOCK-5-2840,808705.765,9156903.1,2840
STOCK-5-2840,808706.771,9156906.766,2840
STOCK-5-2840,808707.921,9156909.881,2840
STOCK-5-2840,808709.311,9156913.65,2840
STOCK-5-2840,808711.263,9156916.707,2840
STOCK-5-2840,808712.871,9156920.409,2840
STOCK-5-2840,808713.24,9156923.182,2840
STOCK-5-2840,808714.366,9156925.557,2840
STOCK-5-2840,808716.013,9156929.484,2840
STOCK-5-2840,808717.412,9156933.159,2840
STOCK-5-2840,808719.082,9156936.409,2840
STOCK-5-2840,808721.146,9156940.603,2840
STOCK-5-2840,808721.922,9156942.804,2840
STOCK-5-2840,808723.177,9156946.233,2840
STOCK-5-2840,808723.658,9156947.602,2840
STOCK-5-2840,808724.65,9156950.895,2840
STOCK-5-2840,808725.732,9156953.516,2840
STOCK-5-2840,808727.305,9156956.373,2840
STOCK-5-2840,808728.198,9156960.607,2840
STOCK-5-2840,808728.74,9156962.057,2840
STOCK-5-2840,808728.741,9156962.464,2840
STOCK-5-2840,808731.798,9156963.841,2840
STOCK-5-2840,808732.022,9156963.942,2840
STOCK-5-2840,808735.781,9156964.828,2840
STOCK-5-2840,808736.063,9156964.894,2840
STOCK-5-2840,808736.353,9156964.913,2840
STOCK-5-2840,808740.235,9156965.17,2840
STOCK-5-2840,808740.848,9156965.305,2840
STOCK-5-2840,808742.296,9156965.626,2840
STOCK-5-2840,808742.509,9156965.706,2840
STOCK-5-2840,808745.321,9156966.758,2840
STOCK-5-2840,808749.171,9156967.518,2840
STOCK-5-2840,808749.382,9156967.565,2840
STOCK-5-2840,808751.958,9156968.141,2840
STOCK-5-2840,808753.278,9156968.479,2840
STOCK-5-2840,808755.05,9156968.934,2840
STOCK-5-2840,808755.196,9156968.973,2840
STOCK-5-2840,808757.492,9156969.579,2840
STOCK-5-2840,808759.143,9156969.979,2840
STOCK-5-2840,808759.261,9156970.008,2840
STOCK-5-2840,808760.462,9156970.386,2840
STOCK-5-2840,808760.547,9156970.413,2840
STOCK-5-2840,808761.939,9156970.852,2840
STOCK-5-2840,808762.038,9156970.883,2840
STOCK-5-2840,808763.548,9156971.287,2840
STOCK-5-2840,808763.655,9156971.315,2840
STOCK-5-2840,808764.639,9156971.578,2840
STOCK-5-2840,808764.709,9156971.597,2840
STOCK-5-2840,808770.269,9156972.557,2840
STOCK-5-2840,808770.986,9156972.68,2840
STOCK-5-2840,808771.003,9156972.683,2840
STOCK-5-2840,808772.974,9156973.554,2840
STOCK-5-2840,808773.023,9156973.576,2840
STOCK-5-2840,808776.273,9156974.58,2840
STOCK-5-2840,808776.353,9156974.604,2840
STOCK-5-2840,808778.362,9156974.843,2840
STOCK-5-2840,808780.82,9156975.134,2840
STOCK-5-2840,808786.172,9156975.439,2840
STOCK-5-2840,808787.986,9156975.724,2840
STOCK-5-2840,808788.928,9156975.521,2840
STOCK-5-2840,808789.534,9156975.389,2840
STOCK-5-2840,808790.448,9156975.192,2840
STOCK-5-2840,808791.99,9156974.858,2840
STOCK-5-2840,808792.41,9156974.767,2840
STOCK-5-2840,808793.601,9156974.509,2840
STOCK-5-2840,808794.005,9156974.422,2840
STOCK-5-2840,808795.2,9156974.398,2840
STOCK-5-2840,808796.044,9156974.555,2840
STOCK-5-2840,808796.167,9156974.578,2840
STOCK-5-2840,808796.74,9156974.665,2840
STOCK-5-2840,808796.927,9156974.642,2840
STOCK-5-2840,808801.338,9156974.109,2840
STOCK-5-2840,808802.536,9156973.964,2840
