nombre,x,y,z,area,volumen,altura
232,809864.8783,9157605.643,2645,12502,75012,6
232,809863.8185,9157599.019,2645,12502,75012,6
232,809881.3602,9157607.567,2645,12502,75012,6
232,809886.4693,9157611.122,2645,12502,75012,6
232,809904.5019,9157618.22,2645,12502,75012,6
232,809916.3029,9157620.195,2645,12502,75012,6
232,809939.4698,9157617.777,2645,12502,75012,6
232,809955.8628,9157632.914,2645,12502,75012,6
232,809958.4196,9157640.222,2645,12502,75012,6
232,809959.301,9157643.263,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
232,809961.3154,9157657.005,2645,12502,75012,6
233,809795.775,9157387.091,2651,12865,77190,6
233,809781.8523,9157381.524,2651,12865,77190,6
233,809781.953,9157380.093,2651,12865,77190,6
233,809782.925,9157378.286,2651,12865,77190,6
233,809783.571,9157376.346,2651,12865,77190,6
233,809783.981,9157374.303,2651,12865,77190,6
233,809784.141,9157372.183,2651,12865,77190,6
233,809784.097,9157369.968,2651,12865,77190,6
233,809785.16,9157368.217,2651,12865,77190,6
233,809781.518,9157355.643,2651,12865,77190,6
233,809779.95,9157354.355,2651,12865,77190,6
233,809778.136,9157353.366,2651,12865,77190,6
233,809775.987,9157353.264,2651,12865,77190,6
233,809773.987,9157352.749,2651,12865,77190,6
233,809771.812,9157352.594,2651,12865,77190,6
233,809769.641,9157352.181,2651,12865,77190,6
233,809765.598,9157351.09,2651,12865,77190,6
233,809763.51,9157351.088,2651,12865,77190,6
233,809761.485,9157350.688,2651,12865,77190,6
233,809759.408,9157350.033,2651,12865,77190,6
233,809757.391,9157349.908,2651,12865,77190,6
233,809755.353,9157349.451,2651,12865,77190,6
233,809747.303,9157346.296,2651,12865,77190,6
233,809744.619,9157349.293,2651,12865,77190,6
233,809744.051,9157351.84,2651,12865,77190,6
233,809743.66,9157354.461,2651,12865,77190,6
233,809743.512,9157357.103,2651,12865,77190,6
233,809742.913,9157359.315,2651,12865,77190,6
233,809742.031,9157361.783,2651,12865,77190,6
233,809741.3146,9157365.311,2651,12865,77190,6
233,809722.9697,9157360.083,2651,12865,77190,6
233,809725.91,9157354.628,2651,12865,77190,6
233,809727.633,9157350.872,2651,12865,77190,6
233,809728.605,9157349,2651,12865,77190,6
233,809730.052,9157345.002,2651,12865,77190,6
233,809730.877,9157342.943,2651,12865,77190,6
233,809731.6108,9157341.536,2651,12865,77190,6
233,809731.623,9157341.539,2651,12865,77190,6
233,809732.844,9157337.44,2651,12865,77190,6
233,809733.741,9157333.277,2651,12865,77190,6
233,809734.827,9157329.098,2651,12865,77190,6
233,809735.193,9157327.146,2651,12865,77190,6
233,809735.283,9157325.159,2651,12865,77190,6
233,809735.568,9157322.839,2651,12865,77190,6
233,809736.028,9157320.647,2651,12865,77190,6
233,809736.723,9157318.635,2651,12865,77190,6
233,809737.909,9157312.338,2651,12865,77190,6
233,809738.496,9157310.336,2651,12865,77190,6
233,809739.404,9157306.388,2651,12865,77190,6
233,809739.777,9157304.347,2651,12865,77190,6
233,809740.947,9157300.46,2651,12865,77190,6
233,809741.348,9157298.679,2651,12865,77190,6
233,809742.109,9157294.467,2651,12865,77190,6
233,809742.533,9157292.062,2651,12865,77190,6
233,809743.137,9157290.139,2651,12865,77190,6
233,809743.447,9157288.071,2651,12865,77190,6
233,809744.052,9157286.111,2651,12865,77190,6
233,809744.255,9157284.183,2651,12865,77190,6
233,809744.982,9157280.115,2651,12865,77190,6
233,809744.903,9157276.266,2651,12865,77190,6
233,809744.985,9157271.772,2651,12865,77190,6
233,809745.464,9157267.737,2651,12865,77190,6
233,809745.22,9157265.834,2651,12865,77190,6
233,809745.276,9157261.356,2651,12865,77190,6
233,809745.297,9157259.158,2651,12865,77190,6
233,809745.582,9157256.883,2651,12865,77190,6
233,809745.27,9157240.349,2651,12865,77190,6
233,809746.017,9157238.073,2651,12865,77190,6
233,809747.487,9157234.523,2651,12865,77190,6
233,809748.361,9157230.28,2651,12865,77190,6
233,809749.745,9157225.742,2651,12865,77190,6
233,809751.374,9157222.36,2651,12865,77190,6
233,809751.286,9157218.167,2651,12865,77190,6
233,809752.151,9157215.625,2651,12865,77190,6
233,809753.517,9157213.501,2651,12865,77190,6
233,809755.087,9157211.709,2651,12865,77190,6
233,809756.883,9157210.009,2651,12865,77190,6
233,809758.853,9157208.778,2651,12865,77190,6
233,809762.71,9157206.885,2651,12865,77190,6
233,809764.246,9157205.957,2651,12865,77190,6
233,809765.4868,9157204.917,2651,12865,77190,6
233,809848.481,9157223.503,2651,12865,77190,6
